run,famKey,strategy,instrument,timeframe,verdict,source,stretch,n,years,pf,win_pct,evr,ryr,net,dd,wf_years_src,params
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,2117,14.68,1.574,37.5,0.359,51.7,12877,567,optimize window,"{""daytype_lo"": 0.15, ""window"": ""afternoon_block"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_bot_short"", ""band_mult_long"": 1.0, ""vol_skip_pct"": 82.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""bandwidth"", ""flat_eod"": true, ""lookback"": 117, ""side"": ""Both"", ""daytype_hi"": 0.95, ""stop_k"": 0.75, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,888,8.93,1.601,40.8,0.356,35.4,8694,701,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.3, ""window"": ""afternoon_block"", ""confirm_bars"": 2, ""daytype_mode"": ""off"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 80.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""off"", ""flat_eod"": false, ""lookback"": 76, ""side"": ""Both"", ""daytype_hi"": 0.95, ""stop_k"": 1.0, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,1459,14.68,1.538,39.5,0.325,32.3,9149,701,optimize window,"{""daytype_lo"": 0.3, ""window"": ""afternoon_block"", ""confirm_bars"": 2, ""daytype_mode"": ""off"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 80.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""off"", ""flat_eod"": false, ""lookback"": 76, ""side"": ""Both"", ""daytype_hi"": 0.95, ""stop_k"": 1.0, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,1322,9.46,1.597,39.0,0.364,50.9,10991,605,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.25, ""window"": ""all_day"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_bot_all"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.0, ""skip_holidays"": false, ""stop_mode"": ""off"", ""flat_eod"": true, ""lookback"": 116, ""side"": ""Both"", ""daytype_hi"": 0.55, ""stop_k"": 3.75, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,2052,14.68,1.546,38.6,0.335,46.9,11733,605,optimize window,"{""daytype_lo"": 0.25, ""window"": ""all_day"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_bot_all"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.0, ""skip_holidays"": false, ""stop_mode"": ""off"", ""flat_eod"": true, ""lookback"": 116, ""side"": ""Both"", ""daytype_hi"": 0.55, ""stop_k"": 3.75, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,983,9.44,1.633,41.0,0.373,38.9,9282,561,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.3, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_bot_short"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 92.0, ""band_mult_short"": 1.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": false, ""lookback"": 99, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,1529,14.68,1.605,41.5,0.354,36.9,10319,561,optimize window,"{""daytype_lo"": 0.3, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_bot_short"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 92.0, ""band_mult_short"": 1.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": false, ""lookback"": 99, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,1309,9.27,1.651,29.6,0.458,64.7,10088,480,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.2, ""window"": ""morning"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_bot_all"", ""band_mult_long"": 0.75, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": false, ""lookback"": 95, ""side"": ""Both"", ""daytype_hi"": 0.65, ""stop_k"": 3.0, ""exit_mode"": ""band""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,2074,14.68,1.62,28.1,0.446,63.0,11122,480,optimize window,"{""daytype_lo"": 0.2, ""window"": ""morning"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_bot_all"", ""band_mult_long"": 0.75, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": false, ""lookback"": 95, ""side"": ""Both"", ""daytype_hi"": 0.65, ""stop_k"": 3.0, ""exit_mode"": ""band""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,1358,9.06,1.326,39.1,0.199,29.8,7563,939,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 91, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,2201,14.68,1.308,38.1,0.19,28.6,8279,939,optimize window,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 91, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,wf,772,9.02,1.699,44.8,0.386,33.0,8987,625,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.25, ""window"": ""afternoon_block"", ""confirm_bars"": 4, ""daytype_mode"": ""off"", ""band_mult_long"": 1.25, ""vol_skip_pct"": 88.0, ""band_mult_short"": 1.5, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": true, ""lookback"": 82, ""side"": ""Both"", ""daytype_hi"": 0.85, ""stop_k"": 3.5, ""exit_mode"": ""vwap""}"
305,NOISE,NOISE_1_0.py,NQ,5m,PASS,candidate,pre,1257,14.68,1.633,43.1,0.36,30.9,9567,625,optimize window,"{""daytype_lo"": 0.25, ""window"": ""afternoon_block"", ""confirm_bars"": 4, ""daytype_mode"": ""off"", ""band_mult_long"": 1.25, ""vol_skip_pct"": 88.0, ""band_mult_short"": 1.5, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": true, ""lookback"": 82, ""side"": ""Both"", ""daytype_hi"": 0.85, ""stop_k"": 3.5, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,champion,pre,2406,14.68,1.22,28.8,0.156,25.6,65427,10303,optimize window,"{""daytype_lo"": 0.25, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": false, ""lookback"": 44, ""side"": ""Both"", ""daytype_hi"": 0.9, ""stop_k"": 3.5, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,1358,9.06,1.326,39.1,0.199,29.8,7563,939,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 91, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,2201,14.68,1.308,38.1,0.19,28.6,8279,939,optimize window,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 1.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 91, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 3.25, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,979,9.17,1.743,38.9,0.454,48.5,9880,787,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.15, ""window"": ""morning"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 82.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": false, ""lookback"": 112, ""side"": ""Both"", ""daytype_hi"": 0.75, ""stop_k"": 4.0, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,1567,14.68,1.658,37.7,0.41,43.7,10294,787,optimize window,"{""daytype_lo"": 0.15, ""window"": ""morning"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 82.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": false, ""lookback"": 112, ""side"": ""Both"", ""daytype_hi"": 0.75, ""stop_k"": 4.0, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,1665,8.71,1.495,27.9,0.356,68.1,10171,789,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.15, ""window"": ""all_day"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 83.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 72, ""side"": ""Both"", ""daytype_hi"": 0.6, ""stop_k"": 2.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,2806,14.68,1.433,26.9,0.317,60.6,10506,789,optimize window,"{""daytype_lo"": 0.15, ""window"": ""all_day"", ""confirm_bars"": 2, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 83.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 72, ""side"": ""Both"", ""daytype_hi"": 0.6, ""stop_k"": 2.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,2802,8.89,1.268,35.4,0.173,54.6,9854,987,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.2, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 85.0, ""band_mult_short"": 1.0, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 57, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 1.0, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,4629,14.68,1.238,33.9,0.157,49.5,10222,987,optimize window,"{""daytype_lo"": 0.2, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 85.0, ""band_mult_short"": 1.0, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 57, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 1.0, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,1025,8.62,1.227,36.1,0.145,17.2,4310,1269,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.25, ""window"": ""afternoon_block"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_all"", ""band_mult_long"": 1.0, ""vol_skip_pct"": 94.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 111, ""side"": ""Both"", ""daytype_hi"": 0.65, ""stop_k"": 0.75, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,1745,14.68,1.236,36.4,0.15,17.9,5206,1269,optimize window,"{""daytype_lo"": 0.25, ""window"": ""afternoon_block"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_all"", ""band_mult_long"": 1.0, ""vol_skip_pct"": 94.0, ""band_mult_short"": 1.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 111, ""side"": ""Both"", ""daytype_hi"": 0.65, ""stop_k"": 0.75, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,1895,8.68,1.499,31.3,0.343,74.9,12170,780,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.25, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": false, ""lookback"": 44, ""side"": ""Both"", ""daytype_hi"": 0.9, ""stop_k"": 3.5, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,3205,14.68,1.438,29.7,0.308,67.3,12716,780,optimize window,"{""daytype_lo"": 0.25, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 91.0, ""band_mult_short"": 1.5, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": false, ""lookback"": 44, ""side"": ""Both"", ""daytype_hi"": 0.9, ""stop_k"": 3.5, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,627,8.75,1.628,41.3,0.369,26.4,6804,492,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 2.25, ""vol_skip_pct"": 84.0, ""band_mult_short"": 1.75, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 55, ""side"": ""Both"", ""daytype_hi"": 0.85, ""stop_k"": 1.5, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,1052,14.68,1.541,40.5,0.322,23.0,6976,492,optimize window,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 2.25, ""vol_skip_pct"": 84.0, ""band_mult_short"": 1.75, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 55, ""side"": ""Both"", ""daytype_hi"": 0.85, ""stop_k"": 1.5, ""exit_mode"": ""vwap""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,2744,8.76,1.254,23.5,0.194,60.8,7443,1061,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.1, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 98.0, ""band_mult_short"": 0.75, ""skip_holidays"": true, ""stop_mode"": ""off"", ""flat_eod"": true, ""lookback"": 67, ""side"": ""Long Only"", ""daytype_hi"": 0.95, ""stop_k"": 1.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,4598,14.68,1.221,22.2,0.172,53.9,7606,1061,optimize window,"{""daytype_lo"": 0.1, ""window"": ""all_day"", ""confirm_bars"": 1, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 98.0, ""band_mult_short"": 0.75, ""skip_holidays"": true, ""stop_mode"": ""off"", ""flat_eod"": true, ""lookback"": 67, ""side"": ""Long Only"", ""daytype_hi"": 0.95, ""stop_k"": 1.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,1114,8.99,1.553,34.3,0.363,45.0,7749,746,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.75, ""vol_skip_pct"": 88.0, ""band_mult_short"": 2.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 84, ""side"": ""Both"", ""daytype_hi"": 0.8, ""stop_k"": 3.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,1819,14.68,1.51,32.5,0.345,42.7,8333,746,optimize window,"{""daytype_lo"": 0.35, ""window"": ""all_day"", ""confirm_bars"": 3, ""daytype_mode"": ""skip_top_long"", ""band_mult_long"": 0.75, ""vol_skip_pct"": 88.0, ""band_mult_short"": 2.25, ""skip_holidays"": true, ""stop_mode"": ""fixed"", ""flat_eod"": true, ""lookback"": 84, ""side"": ""Both"", ""daytype_hi"": 0.8, ""stop_k"": 3.25, ""exit_mode"": ""band""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,wf,2867,9.41,1.29,16.0,0.244,74.3,6837,1098,estimate: optimize yrs x WF trade share,"{""daytype_lo"": 0.05, ""window"": ""morning"", ""confirm_bars"": 2, ""daytype_mode"": ""off"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 98.0, ""band_mult_short"": 2.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": true, ""lookback"": 108, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 2.5, ""exit_mode"": ""boundary""}"
306,NOISE,NOISE_1_0.py,NQ,5m,WEAK,candidate,pre,4474,14.68,1.258,15.1,0.219,66.9,7051,1098,optimize window,"{""daytype_lo"": 0.05, ""window"": ""morning"", ""confirm_bars"": 2, ""daytype_mode"": ""off"", ""band_mult_long"": 0.5, ""vol_skip_pct"": 98.0, ""band_mult_short"": 2.25, ""skip_holidays"": false, ""stop_mode"": ""atr"", ""flat_eod"": true, ""lookback"": 108, ""side"": ""Both"", ""daytype_hi"": 0.7, ""stop_k"": 2.5, ""exit_mode"": ""boundary""}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,champion,pre,654,15.21,2.019,74.0,0.265,11.4,388627,44824,optimize window,"{""rsi_len"": 5, ""pb_hold"": 14, ""cap_mult"": 1.0, ""pb_ema"": 5, ""cost_pts_rt"": 0.783, ""trend_len"": 100, ""rsi_exit"": 9, ""cost_bps"": 2.0, ""notional"": 100000, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 30, ""dbl_n"": 10, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,704,9.39,2.098,74.6,0.279,20.9,453918,39092,estimate: optimize yrs x WF trade share,"{""rsi_len"": 2, ""pb_hold"": 12, ""cap_mult"": 1.25, ""pb_ema"": 5, ""cost_pts_rt"": 0.783, ""trend_len"": 200, ""rsi_exit"": 7, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 30, ""dbl_n"": 5, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,1141,15.21,1.875,72.0,0.245,18.4,573593,39092,optimize window,"{""rsi_len"": 2, ""pb_hold"": 12, ""cap_mult"": 1.25, ""pb_ema"": 5, ""cost_pts_rt"": 0.783, ""trend_len"": 200, ""rsi_exit"": 7, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 30, ""dbl_n"": 5, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,608,9.48,1.918,70.9,0.267,17.1,357987,38575,estimate: optimize yrs x WF trade share,"{""rsi_len"": 2, ""pb_hold"": 15, ""cap_mult"": 1.0, ""pb_ema"": 50, ""cost_pts_rt"": 0.783, ""trend_len"": 300, ""rsi_exit"": 8, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 6, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 20, ""dbl_n"": 3, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,976,15.21,1.902,69.6,0.275,17.6,522856,38575,optimize window,"{""rsi_len"": 2, ""pb_hold"": 15, ""cap_mult"": 1.0, ""pb_ema"": 50, ""cost_pts_rt"": 0.783, ""trend_len"": 300, ""rsi_exit"": 8, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 6, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 20, ""dbl_n"": 3, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,503,9.08,1.803,71.4,0.23,12.7,310685,42989,estimate: optimize yrs x WF trade share,"{""rsi_len"": 2, ""pb_hold"": 14, ""cap_mult"": 1.0, ""pb_ema"": 35, ""cost_pts_rt"": 0.783, ""trend_len"": 150, ""rsi_exit"": 8, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 4, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 30, ""dbl_n"": 11, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,843,15.21,1.82,70.6,0.241,13.4,474044,42989,optimize window,"{""rsi_len"": 2, ""pb_hold"": 14, ""cap_mult"": 1.0, ""pb_ema"": 35, ""cost_pts_rt"": 0.783, ""trend_len"": 150, ""rsi_exit"": 8, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 4, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 30, ""dbl_n"": 11, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,606,9.35,1.822,73.1,0.221,14.3,336377,45714,estimate: optimize yrs x WF trade share,"{""rsi_len"": 2, ""pb_hold"": 13, ""cap_mult"": 1.0, ""pb_ema"": 25, ""cost_pts_rt"": 0.783, ""trend_len"": 200, ""rsi_exit"": 10, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.25, ""rsi_thr"": 30, ""dbl_n"": 4, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,986,15.21,1.818,70.7,0.24,15.5,497446,45714,optimize window,"{""rsi_len"": 2, ""pb_hold"": 13, ""cap_mult"": 1.0, ""pb_ema"": 25, ""cost_pts_rt"": 0.783, ""trend_len"": 200, ""rsi_exit"": 10, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.25, ""rsi_thr"": 30, ""dbl_n"": 4, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,412,9.48,2.026,74.0,0.266,11.6,313642,41506,estimate: optimize yrs x WF trade share,"{""rsi_len"": 3, ""pb_hold"": 19, ""cap_mult"": 1.25, ""pb_ema"": 10, ""cost_pts_rt"": 0.783, ""trend_len"": 300, ""rsi_exit"": 7, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 4, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 15, ""dbl_n"": 14, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,661,15.21,2.072,73.5,0.284,12.3,472537,41506,optimize window,"{""rsi_len"": 3, ""pb_hold"": 19, ""cap_mult"": 1.25, ""pb_ema"": 10, ""cost_pts_rt"": 0.783, ""trend_len"": 300, ""rsi_exit"": 7, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 4, ""use_rsi"": true, ""cap_q"": 0.4, ""rsi_thr"": 15, ""dbl_n"": 14, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,526,9.45,1.855,73.6,0.226,12.6,317322,44824,estimate: optimize yrs x WF trade share,"{""rsi_len"": 5, ""pb_hold"": 14, ""cap_mult"": 1.0, ""pb_ema"": 5, ""cost_pts_rt"": 0.783, ""trend_len"": 100, ""rsi_exit"": 9, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 30, ""dbl_n"": 10, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,pre,847,15.21,1.811,72.3,0.225,12.5,456602,44824,optimize window,"{""rsi_len"": 5, ""pb_hold"": 14, ""cap_mult"": 1.0, ""pb_ema"": 5, ""cost_pts_rt"": 0.783, ""trend_len"": 100, ""rsi_exit"": 9, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 5, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 30, ""dbl_n"": 10, ""use_cap"": true, ""use_dbl"": true}"
307,NQDIP,NQDIP_1_0.py,NQ,5m,PASS,candidate,wf,427,9.31,1.854,66.7,0.284,13.0,264437,34299,estimate: optimize yrs x WF trade share,"{""rsi_len"": 4, ""pb_hold"": 17, ""cap_mult"": 1.0, ""pb_ema"": 35, ""cost_pts_rt"": 0.783, ""trend_len"": 300, ""rsi_exit"": 8, ""notional"": 100000, ""cost_bps"": 2.0, ""use_pb"": true, ""cap_hold"": 2, ""use_rsi"": true, ""cap_q"": 0.3, ""rsi_thr"": 30, ""dbl_n"": 10, ""use_cap"": true, ""use_dbl"": true}"
