rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
11,3392,155560,1.365,22878,6.8,15.4,0.309,69.6,225.3,0.93,2.72,148,5,7,"{'lookback': 73, 'band_mult_long': 0.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.4, 'daytype_hi': 0.75, 'vol_skip_pct': 71.0, 'stop_k': 1.25}"
12,6138,94993,1.193,16232,5.85,13.8,0.167,67.9,407.7,0.65,1.96,93,6,2,"{'lookback': 27, 'band_mult_long': 0.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.35, 'daytype_hi': 0.85, 'vol_skip_pct': 94.0, 'stop_k': 2.75}"
13,2073,139384,1.618,13925,10.01,22.4,0.48,66.1,137.7,1.18,3.5,140,8,5,"{'lookback': 47, 'band_mult_long': 1.0, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 4, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.6, 'vol_skip_pct': 74.0, 'stop_k': 0.75}"
14,2013,100001,1.553,8329,12.01,20.3,0.441,59.0,133.7,1.01,3.18,113,6,4,"{'lookback': 46, 'band_mult_long': 0.75, 'band_mult_short': 2.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.25, 'daytype_hi': 0.65, 'vol_skip_pct': 53.0, 'stop_k': 1.0}"
15,2844,97582,1.35,20212,4.83,12.7,0.306,57.8,188.9,0.65,2.49,112,6,2,"{'lookback': 68, 'band_mult_long': 2.25, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.15, 'daytype_hi': 0.75, 'vol_skip_pct': 88.0, 'stop_k': 3.25}"
16,3523,139625,1.288,24200,5.77,14.5,0.246,57.5,234.0,0.72,2.2,161,4,5,"{'lookback': 105, 'band_mult_long': 0.75, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.35, 'daytype_hi': 0.65, 'vol_skip_pct': 82.0, 'stop_k': 2.5}"
17,4062,158176,1.25,18646,8.48,16.9,0.208,56.1,269.8,0.77,2.13,187,8,6,"{'lookback': 32, 'band_mult_long': 0.75, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.2, 'daytype_hi': 0.9, 'vol_skip_pct': 95.0, 'stop_k': 3.25}"
18,2769,99890,1.369,9234,10.82,18.3,0.302,55.5,183.9,0.86,2.45,120,6,4,"{'lookback': 32, 'band_mult_long': 0.5, 'band_mult_short': 1.0, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.05, 'daytype_hi': 0.95, 'vol_skip_pct': 58.0, 'stop_k': 3.75}"
19,2786,72972,1.348,12456,5.86,14.9,0.296,54.7,185.0,0.69,2.34,89,7,3,"{'lookback': 61, 'band_mult_long': 0.75, 'band_mult_short': 1.75, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'morning', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'atr', 'confirm_bars': 1, 'daytype_mode': 'skip_top_all', 'daytype_lo': 0.1, 'daytype_hi': 0.95, 'vol_skip_pct': 54.0, 'stop_k': 1.25}"
20,3397,83388,1.27,17394,4.79,10.5,0.241,54.4,225.6,0.55,2.14,102,5,2,"{'lookback': 86, 'band_mult_long': 2.5, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.35, 'daytype_hi': 0.7, 'vol_skip_pct': 90.0, 'stop_k': 3.25}"
21,3026,305758,1.433,15807,19.34,38.0,0.268,53.9,201.0,1.34,2.9,377,8,3,"{'lookback': 62, 'band_mult_long': 1.0, 'band_mult_short': 1.75, 'exit_mode': 'vwap', 'side': 'Both', 'window': 'all_day', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 1, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.95, 'vol_skip_pct': 95.0, 'stop_k': 3.75}"
22,2902,132077,1.316,23882,5.53,12.5,0.276,53.3,192.7,0.71,2.32,165,5,4,"{'lookback': 84, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.15, 'daytype_hi': 0.6, 'vol_skip_pct': 88.0, 'stop_k': 1.5}"
23,4192,213763,1.263,36450,5.86,28.3,0.188,52.4,278.4,0.81,2.1,271,6,7,"{'lookback': 31, 'band_mult_long': 1.0, 'band_mult_short': 1.5, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'off', 'daytype_lo': 0.45, 'daytype_hi': 0.75, 'vol_skip_pct': 0.0, 'stop_k': 0.75}"
24,5408,139484,1.173,27227,5.12,17.1,0.143,51.5,359.2,0.53,1.68,180,7,5,"{'lookback': 38, 'band_mult_long': 0.5, 'band_mult_short': 1.25, 'exit_mode': 'boundary', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'bandwidth', 'confirm_bars': 3, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.45, 'daytype_hi': 0.55, 'vol_skip_pct': 0.0, 'stop_k': 1.0}"
25,2485,80466,1.356,10149,7.93,14.2,0.305,50.4,165.0,0.73,2.34,106,7,5,"{'lookback': 29, 'band_mult_long': 0.5, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Long Only', 'window': 'afternoon_block', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_top_long', 'daytype_lo': 0.4, 'daytype_hi': 0.95, 'vol_skip_pct': 51.0, 'stop_k': 0.25}"
26,1958,202879,1.564,12737,15.93,31.5,0.386,50.2,130.0,1.31,3.36,268,8,6,"{'lookback': 74, 'band_mult_long': 1.0, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'afternoon_block', 'flat_eod': False, 'skip_holidays': False, 'stop_mode': 'atr', 'confirm_bars': 3, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.1, 'daytype_hi': 0.95, 'vol_skip_pct': 93.0, 'stop_k': 0.75}"
27,2351,158877,1.44,9569,16.6,27.4,0.319,49.9,156.1,1.08,2.84,212,6,4,"{'lookback': 108, 'band_mult_long': 0.5, 'band_mult_short': 1.75, 'exit_mode': 'band', 'side': 'Both', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'bandwidth', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.05, 'daytype_hi': 0.9, 'vol_skip_pct': 54.0, 'stop_k': 4.0}"
28,3113,108035,1.277,17029,6.34,14.3,0.237,49.1,206.8,0.62,2.04,146,5,5,"{'lookback': 49, 'band_mult_long': 2.25, 'band_mult_short': 0.75, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'all_day', 'flat_eod': True, 'skip_holidays': True, 'stop_mode': 'off', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_short', 'daytype_lo': 0.4, 'daytype_hi': 0.55, 'vol_skip_pct': 0.0, 'stop_k': 1.5}"
29,2714,119522,1.305,22800,5.24,12.9,0.266,47.9,180.3,0.66,2.15,166,6,4,"{'lookback': 28, 'band_mult_long': 2.25, 'band_mult_short': 0.5, 'exit_mode': 'boundary', 'side': 'Short Only', 'window': 'morning', 'flat_eod': True, 'skip_holidays': False, 'stop_mode': 'fixed', 'confirm_bars': 2, 'daytype_mode': 'skip_bot_all', 'daytype_lo': 0.25, 'daytype_hi': 0.9, 'vol_skip_pct': 98.0, 'stop_k': 3.75}"
