rank,n,net,pf,dd,mar,win,evr,ryr,tpy,sh,so,avl,folds8,secs,params
131,1521,58734,1.076,37913,1.55,43.1,0.043,4.4,101.0,0.23,0.4,892,6,1,"{'or_bars': 2, 'trade_mode': 'Both', 'stop_frac': 1.25, 'vpace_filter': 0.7, 'breakout_buf': 0.35, 'close_confirm': True, 'partial_exit_R': 5.0, 'trail_bars': 5, 'be_after_R': 3.4, 'atr_filter': 1.1, 'target_R': 3.0, 'flat_eod': False, 'skip_holidays': False}"
132,668,54807,1.196,23476,2.33,50.1,0.097,4.3,44.4,0.35,0.53,842,5,2,"{'or_bars': 10, 'trade_mode': 'Both', 'stop_frac': 1.5, 'vpace_filter': 1.3, 'breakout_buf': 0.2, 'close_confirm': True, 'partial_exit_R': 5.5, 'trail_bars': 20, 'be_after_R': 1.1, 'atr_filter': 0.5, 'target_R': 6.0, 'flat_eod': False, 'skip_holidays': True}"
133,558,66537,1.23,25334,2.63,49.8,0.115,4.3,37.1,0.34,0.65,1034,3,1,"{'or_bars': 11, 'trade_mode': 'First-candle dir', 'stop_frac': 1.0, 'vpace_filter': 0.6, 'breakout_buf': 0.05, 'close_confirm': False, 'partial_exit_R': 3.5, 'trail_bars': 20, 'be_after_R': 3.9, 'atr_filter': 1.4, 'target_R': 5.0, 'flat_eod': False, 'skip_holidays': False}"
134,211,40021,1.547,7681,5.21,44.5,0.303,4.2,14.0,0.39,1.06,626,5,1,"{'or_bars': 3, 'trade_mode': 'Long Only', 'stop_frac': 0.75, 'vpace_filter': 1.1, 'breakout_buf': 0.5, 'close_confirm': True, 'partial_exit_R': 2.5, 'trail_bars': 3, 'be_after_R': 3.9, 'atr_filter': 1.4, 'target_R': 4.5, 'flat_eod': False, 'skip_holidays': True}"
135,2835,61072,1.045,68541,0.89,51.0,0.022,4.2,188.3,0.17,0.25,976,4,1,"{'or_bars': 8, 'trade_mode': 'First-candle dir', 'stop_frac': 2.5, 'vpace_filter': 0.0, 'breakout_buf': 0.1, 'close_confirm': False, 'partial_exit_R': 3.0, 'trail_bars': 10, 'be_after_R': 2.2, 'atr_filter': 0.4, 'target_R': 7.5, 'flat_eod': False, 'skip_holidays': True}"
136,1472,61570,1.086,41014,1.5,50.5,0.042,4.2,97.8,0.24,0.36,985,6,2,"{'or_bars': 8, 'trade_mode': 'First-candle dir', 'stop_frac': 2.0, 'vpace_filter': 1.0, 'breakout_buf': 0.2, 'close_confirm': False, 'partial_exit_R': 4.0, 'trail_bars': 13, 'be_after_R': 0.8, 'atr_filter': 0.0, 'target_R': 3.0, 'flat_eod': False, 'skip_holidays': False}"
137,1368,62848,1.096,34260,1.83,52.3,0.046,4.2,90.9,0.26,0.4,999,3,3,"{'or_bars': 5, 'trade_mode': 'Long Only', 'stop_frac': 1.75, 'vpace_filter': 1.0, 'breakout_buf': 0.1, 'close_confirm': False, 'partial_exit_R': 4.0, 'trail_bars': 9, 'be_after_R': 2.0, 'atr_filter': 0.6, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': True}"
138,346,48231,1.335,18021,2.68,46.8,0.178,4.1,23.0,0.3,0.75,783,4,1,"{'or_bars': 12, 'trade_mode': 'First-candle dir', 'stop_frac': 0.75, 'vpace_filter': 0.7, 'breakout_buf': 0.4, 'close_confirm': False, 'partial_exit_R': 5.5, 'trail_bars': 10, 'be_after_R': 2.6, 'atr_filter': 1.4, 'target_R': 6.5, 'flat_eod': True, 'skip_holidays': True}"
139,1720,56404,1.064,37550,1.5,43.0,0.036,4.1,114.2,0.2,0.33,905,4,2,"{'or_bars': 4, 'trade_mode': 'Short Only', 'stop_frac': 1.5, 'vpace_filter': 0.7, 'breakout_buf': 0.15, 'close_confirm': True, 'partial_exit_R': 3.5, 'trail_bars': 0, 'be_after_R': 4.0, 'atr_filter': 0.8, 'target_R': 2.0, 'flat_eod': True, 'skip_holidays': True}"
140,307,46607,1.429,19288,2.42,52.8,0.203,4.1,20.4,0.33,0.85,750,6,1,"{'or_bars': 10, 'trade_mode': 'Long Only', 'stop_frac': 0.75, 'vpace_filter': 0.4, 'breakout_buf': 0.4, 'close_confirm': False, 'partial_exit_R': 6.0, 'trail_bars': 8, 'be_after_R': 3.1, 'atr_filter': 1.4, 'target_R': 6.5, 'flat_eod': True, 'skip_holidays': True}"
141,1605,55397,1.072,37106,1.49,47.0,0.038,4.1,106.6,0.2,0.35,903,5,2,"{'or_bars': 2, 'trade_mode': 'Long Only', 'stop_frac': 1.75, 'vpace_filter': 0.9, 'breakout_buf': 0.3, 'close_confirm': False, 'partial_exit_R': 6.0, 'trail_bars': 14, 'be_after_R': 0.8, 'atr_filter': 0.8, 'target_R': 7.0, 'flat_eod': True, 'skip_holidays': False}"
142,2104,57755,1.081,37085,1.56,65.0,0.028,4.0,139.7,0.31,0.39,967,4,2,"{'or_bars': 4, 'trade_mode': 'First-candle dir', 'stop_frac': 1.25, 'vpace_filter': 0.9, 'breakout_buf': 0.1, 'close_confirm': True, 'partial_exit_R': 5.0, 'trail_bars': 7, 'be_after_R': 3.7, 'atr_filter': 0.2, 'target_R': 0.5, 'flat_eod': True, 'skip_holidays': False}"
143,536,66310,1.21,24332,2.73,46.5,0.112,4.0,35.6,0.35,0.59,1103,4,2,"{'or_bars': 4, 'trade_mode': 'Short Only', 'stop_frac': 1.5, 'vpace_filter': 1.1, 'breakout_buf': 0.0, 'close_confirm': False, 'partial_exit_R': 2.5, 'trail_bars': 2, 'be_after_R': 1.7, 'atr_filter': 1.2, 'target_R': 6.0, 'flat_eod': False, 'skip_holidays': True}"
144,1412,46399,1.092,36017,1.29,53.8,0.043,4.0,93.8,0.23,0.33,769,5,2,"{'or_bars': 8, 'trade_mode': 'Long Only', 'stop_frac': 1.75, 'vpace_filter': 0.3, 'breakout_buf': 0.45, 'close_confirm': True, 'partial_exit_R': 2.0, 'trail_bars': 4, 'be_after_R': 1.4, 'atr_filter': 0.6, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': False}"
145,1334,40207,1.073,31897,1.26,38.8,0.045,4.0,88.6,0.22,0.38,670,4,1,"{'or_bars': 1, 'trade_mode': 'Short Only', 'stop_frac': 1.25, 'vpace_filter': 0.1, 'breakout_buf': 0.5, 'close_confirm': True, 'partial_exit_R': 2.0, 'trail_bars': 4, 'be_after_R': 2.0, 'atr_filter': 1.0, 'target_R': 8.0, 'flat_eod': False, 'skip_holidays': False}"
146,2785,26183,1.03,40059,0.65,27.8,0.022,4.0,185.0,0.13,0.26,433,5,1,"{'or_bars': 1, 'trade_mode': 'Both', 'stop_frac': 0.75, 'vpace_filter': 0.9, 'breakout_buf': 0.25, 'close_confirm': True, 'partial_exit_R': 3.5, 'trail_bars': 4, 'be_after_R': 3.0, 'atr_filter': 0.7, 'target_R': 5.0, 'flat_eod': True, 'skip_holidays': True}"
147,407,71068,1.289,33189,2.14,50.6,0.143,3.9,27.0,0.33,0.69,1223,6,1,"{'or_bars': 2, 'trade_mode': 'First-candle dir', 'stop_frac': 2.5, 'vpace_filter': 0.8, 'breakout_buf': 0.1, 'close_confirm': True, 'partial_exit_R': 3.5, 'trail_bars': 12, 'be_after_R': 1.0, 'atr_filter': 1.5, 'target_R': 0.0, 'flat_eod': True, 'skip_holidays': False}"
148,899,48081,1.12,37712,1.27,46.2,0.064,3.8,59.7,0.25,0.46,831,5,1,"{'or_bars': 8, 'trade_mode': 'Both', 'stop_frac': 0.75, 'vpace_filter': 1.0, 'breakout_buf': 0.35, 'close_confirm': False, 'partial_exit_R': 6.0, 'trail_bars': 14, 'be_after_R': 3.5, 'atr_filter': 1.1, 'target_R': 7.5, 'flat_eod': True, 'skip_holidays': True}"
149,944,57221,1.128,25230,2.27,52.9,0.06,3.8,62.7,0.25,0.39,1008,4,1,"{'or_bars': 9, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 0.7, 'breakout_buf': 0.3, 'close_confirm': True, 'partial_exit_R': 2.0, 'trail_bars': 16, 'be_after_R': 2.2, 'atr_filter': 1.2, 'target_R': 5.0, 'flat_eod': False, 'skip_holidays': True}"
150,984,54440,1.107,24785,2.2,47.0,0.057,3.7,65.4,0.25,0.36,972,4,3,"{'or_bars': 5, 'trade_mode': 'Short Only', 'stop_frac': 2.5, 'vpace_filter': 1.1, 'breakout_buf': 0.3, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 8, 'be_after_R': 2.1, 'atr_filter': 0.2, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': False}"
151,1278,46401,1.084,41528,1.12,48.9,0.043,3.7,84.9,0.2,0.33,842,5,1,"{'or_bars': 6, 'trade_mode': 'Long Only', 'stop_frac': 1.25, 'vpace_filter': 0.3, 'breakout_buf': 0.25, 'close_confirm': False, 'partial_exit_R': 4.0, 'trail_bars': 12, 'be_after_R': 0.9, 'atr_filter': 1.0, 'target_R': 8.0, 'flat_eod': True, 'skip_holidays': True}"
152,1671,41453,1.083,41414,1.0,61.3,0.032,3.6,111.0,0.25,0.33,775,5,1,"{'or_bars': 6, 'trade_mode': 'Long Only', 'stop_frac': 1.25, 'vpace_filter': 0.0, 'breakout_buf': 0.45, 'close_confirm': True, 'partial_exit_R': 0.5, 'trail_bars': 8, 'be_after_R': 3.6, 'atr_filter': 0.3, 'target_R': 5.0, 'flat_eod': True, 'skip_holidays': True}"
153,795,50783,1.131,51429,0.99,47.4,0.069,3.6,52.8,0.26,0.4,927,3,1,"{'or_bars': 8, 'trade_mode': 'Short Only', 'stop_frac': 2.25, 'vpace_filter': 0.8, 'breakout_buf': 0.5, 'close_confirm': True, 'partial_exit_R': 6.0, 'trail_bars': 14, 'be_after_R': 3.7, 'atr_filter': 0.9, 'target_R': 0.0, 'flat_eod': False, 'skip_holidays': False}"
154,346,52120,1.292,14757,3.53,47.1,0.155,3.6,23.0,0.33,0.49,975,5,1,"{'or_bars': 12, 'trade_mode': 'Short Only', 'stop_frac': 2.25, 'vpace_filter': 1.1, 'breakout_buf': 0.1, 'close_confirm': True, 'partial_exit_R': 1.5, 'trail_bars': 13, 'be_after_R': 0.4, 'atr_filter': 1.2, 'target_R': 1.0, 'flat_eod': False, 'skip_holidays': True}"
155,611,45730,1.198,22741,2.01,55.6,0.088,3.6,40.6,0.29,0.47,852,6,1,"{'or_bars': 9, 'trade_mode': 'Long Only', 'stop_frac': 2.25, 'vpace_filter': 0.3, 'breakout_buf': 0.5, 'close_confirm': False, 'partial_exit_R': 1.0, 'trail_bars': 15, 'be_after_R': 3.8, 'atr_filter': 1.1, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': True}"
156,870,49941,1.119,73520,0.68,48.5,0.061,3.5,57.8,0.25,0.39,939,3,3,"{'or_bars': 5, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 1.3, 'breakout_buf': 0.25, 'close_confirm': False, 'partial_exit_R': 1.0, 'trail_bars': 2, 'be_after_R': 2.9, 'atr_filter': 0.1, 'target_R': 7.0, 'flat_eod': True, 'skip_holidays': True}"
157,1849,16395,1.036,39089,0.42,20.4,0.029,3.5,122.8,0.09,0.17,308,3,2,"{'or_bars': 5, 'trade_mode': 'First-candle dir', 'stop_frac': 0.75, 'vpace_filter': 0.9, 'breakout_buf': 0.25, 'close_confirm': True, 'partial_exit_R': 5.0, 'trail_bars': 17, 'be_after_R': 0.3, 'atr_filter': 0.1, 'target_R': 0.0, 'flat_eod': False, 'skip_holidays': False}"
158,1577,45853,1.061,35896,1.28,46.2,0.033,3.5,104.7,0.18,0.28,882,2,1,"{'or_bars': 7, 'trade_mode': 'Short Only', 'stop_frac': 2.0, 'vpace_filter': 0.5, 'breakout_buf': 0.45, 'close_confirm': False, 'partial_exit_R': 5.0, 'trail_bars': 11, 'be_after_R': 2.9, 'atr_filter': 0.5, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': False}"
159,440,42424,1.245,34597,1.23,52.5,0.116,3.4,29.2,0.33,0.52,830,3,3,"{'or_bars': 3, 'trade_mode': 'Long Only', 'stop_frac': 2.25, 'vpace_filter': 1.3, 'breakout_buf': 0.1, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 4, 'be_after_R': 2.8, 'atr_filter': 0.1, 'target_R': 6.0, 'flat_eod': False, 'skip_holidays': True}"
160,345,49143,1.347,23095,2.13,57.4,0.148,3.4,22.9,0.39,0.57,964,6,1,"{'or_bars': 9, 'trade_mode': 'First-candle dir', 'stop_frac': 2.25, 'vpace_filter': 1.2, 'breakout_buf': 0.35, 'close_confirm': False, 'partial_exit_R': 1.0, 'trail_bars': 1, 'be_after_R': 2.9, 'atr_filter': 1.1, 'target_R': 7.0, 'flat_eod': False, 'skip_holidays': False}"
161,688,42322,1.15,32498,1.3,50.4,0.074,3.4,45.7,0.26,0.38,826,4,1,"{'or_bars': 12, 'trade_mode': 'Both', 'stop_frac': 2.5, 'vpace_filter': 1.2, 'breakout_buf': 0.5, 'close_confirm': False, 'partial_exit_R': 2.5, 'trail_bars': 9, 'be_after_R': 1.2, 'atr_filter': 0.4, 'target_R': 8.0, 'flat_eod': True, 'skip_holidays': False}"
162,419,53127,1.212,33598,1.58,43.4,0.12,3.3,27.8,0.28,0.53,1055,6,1,"{'or_bars': 2, 'trade_mode': 'Both', 'stop_frac': 1.75, 'vpace_filter': 1.0, 'breakout_buf': 0.2, 'close_confirm': False, 'partial_exit_R': 3.0, 'trail_bars': 12, 'be_after_R': 0.9, 'atr_filter': 1.5, 'target_R': 5.5, 'flat_eod': True, 'skip_holidays': True}"
163,1077,55652,1.08,52961,1.05,43.3,0.046,3.3,71.5,0.2,0.33,1132,6,1,"{'or_bars': 2, 'trade_mode': 'Short Only', 'stop_frac': 2.0, 'vpace_filter': 0.9, 'breakout_buf': 0.0, 'close_confirm': False, 'partial_exit_R': 6.0, 'trail_bars': 2, 'be_after_R': 1.4, 'atr_filter': 1.1, 'target_R': 7.0, 'flat_eod': False, 'skip_holidays': False}"
164,1740,42163,1.054,45672,0.92,47.7,0.028,3.3,115.6,0.18,0.26,852,4,2,"{'or_bars': 9, 'trade_mode': 'Short Only', 'stop_frac': 1.25, 'vpace_filter': 0.2, 'breakout_buf': 0.15, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 19, 'be_after_R': 3.0, 'atr_filter': 0.4, 'target_R': 3.5, 'flat_eod': False, 'skip_holidays': True}"
165,1955,39170,1.063,44691,0.88,59.2,0.026,3.3,129.8,0.2,0.28,782,2,2,"{'or_bars': 5, 'trade_mode': 'Long Only', 'stop_frac': 1.25, 'vpace_filter': 0.5, 'breakout_buf': 0.25, 'close_confirm': True, 'partial_exit_R': 0.5, 'trail_bars': 17, 'be_after_R': 3.4, 'atr_filter': 0.7, 'target_R': 8.0, 'flat_eod': False, 'skip_holidays': False}"
166,557,44602,1.188,28836,1.55,51.9,0.091,3.3,37.0,0.31,0.43,885,5,2,"{'or_bars': 11, 'trade_mode': 'Short Only', 'stop_frac': 2.5, 'vpace_filter': 1.2, 'breakout_buf': 0.15, 'close_confirm': True, 'partial_exit_R': 0.5, 'trail_bars': 5, 'be_after_R': 3.0, 'atr_filter': 0.8, 'target_R': 0.0, 'flat_eod': True, 'skip_holidays': False}"
167,2747,43589,1.037,55631,0.78,50.7,0.018,3.3,182.5,0.14,0.19,867,3,1,"{'or_bars': 7, 'trade_mode': 'Both', 'stop_frac': 2.5, 'vpace_filter': 0.1, 'breakout_buf': 0.45, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 17, 'be_after_R': 2.5, 'atr_filter': 0.4, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': True}"
168,1196,45284,1.082,36066,1.26,50.6,0.041,3.2,79.4,0.19,0.33,930,5,1,"{'or_bars': 8, 'trade_mode': 'First-candle dir', 'stop_frac': 1.25, 'vpace_filter': 0.7, 'breakout_buf': 0.35, 'close_confirm': False, 'partial_exit_R': 3.0, 'trail_bars': 5, 'be_after_R': 4.0, 'atr_filter': 1.0, 'target_R': 6.5, 'flat_eod': True, 'skip_holidays': False}"
169,425,37427,1.184,31397,1.19,38.6,0.113,3.2,28.2,0.27,0.54,778,4,1,"{'or_bars': 4, 'trade_mode': 'Short Only', 'stop_frac': 0.75, 'vpace_filter': 1.1, 'breakout_buf': 0.2, 'close_confirm': True, 'partial_exit_R': 4.5, 'trail_bars': 10, 'be_after_R': 0.0, 'atr_filter': 1.2, 'target_R': 5.0, 'flat_eod': True, 'skip_holidays': True}"
170,1349,45704,1.068,50119,0.91,47.3,0.036,3.2,89.6,0.18,0.26,939,3,1,"{'or_bars': 9, 'trade_mode': 'Short Only', 'stop_frac': 2.5, 'vpace_filter': 0.3, 'breakout_buf': 0.3, 'close_confirm': False, 'partial_exit_R': 5.5, 'trail_bars': 1, 'be_after_R': 2.9, 'atr_filter': 0.8, 'target_R': 2.0, 'flat_eod': False, 'skip_holidays': True}"
171,465,42343,1.222,31278,1.35,55.1,0.1,3.1,30.9,0.27,0.51,912,5,1,"{'or_bars': 9, 'trade_mode': 'Long Only', 'stop_frac': 1.5, 'vpace_filter': 0.9, 'breakout_buf': 0.35, 'close_confirm': True, 'partial_exit_R': 2.5, 'trail_bars': 2, 'be_after_R': 1.1, 'atr_filter': 1.1, 'target_R': 7.0, 'flat_eod': False, 'skip_holidays': True}"
172,289,35786,1.279,13172,2.72,43.3,0.158,3.0,19.2,0.31,0.52,782,4,2,"{'or_bars': 4, 'trade_mode': 'First-candle dir', 'stop_frac': 2.25, 'vpace_filter': 1.3, 'breakout_buf': 0.05, 'close_confirm': False, 'partial_exit_R': 5.0, 'trail_bars': 18, 'be_after_R': 0.5, 'atr_filter': 1.3, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': False}"
173,1286,36604,1.066,27740,1.32,46.6,0.035,3.0,85.4,0.17,0.26,811,3,2,"{'or_bars': 11, 'trade_mode': 'Short Only', 'stop_frac': 1.5, 'vpace_filter': 0.7, 'breakout_buf': 0.3, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 20, 'be_after_R': 3.5, 'atr_filter': 0.6, 'target_R': 3.0, 'flat_eod': True, 'skip_holidays': True}"
174,578,34266,1.153,38512,0.89,48.8,0.078,3.0,38.4,0.25,0.42,758,5,2,"{'or_bars': 12, 'trade_mode': 'First-candle dir', 'stop_frac': 0.75, 'vpace_filter': 1.2, 'breakout_buf': 0.3, 'close_confirm': False, 'partial_exit_R': 5.0, 'trail_bars': 3, 'be_after_R': 3.8, 'atr_filter': 0.7, 'target_R': 2.0, 'flat_eod': False, 'skip_holidays': False}"
175,382,50596,1.263,25494,1.98,56.8,0.114,2.9,25.4,0.34,0.47,1166,5,1,"{'or_bars': 12, 'trade_mode': 'Both', 'stop_frac': 2.0, 'vpace_filter': 1.1, 'breakout_buf': 0.1, 'close_confirm': False, 'partial_exit_R': 0.5, 'trail_bars': 17, 'be_after_R': 4.0, 'atr_filter': 1.4, 'target_R': 3.0, 'flat_eod': True, 'skip_holidays': False}"
176,640,30950,1.11,39505,0.78,37.5,0.068,2.9,42.5,0.21,0.4,706,5,2,"{'or_bars': 1, 'trade_mode': 'First-candle dir', 'stop_frac': 1.25, 'vpace_filter': 1.2, 'breakout_buf': 0.15, 'close_confirm': False, 'partial_exit_R': 3.0, 'trail_bars': 16, 'be_after_R': 3.4, 'atr_filter': 1.1, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': False}"
177,839,34216,1.094,40963,0.84,44.5,0.052,2.9,55.7,0.2,0.33,785,4,2,"{'or_bars': 10, 'trade_mode': 'Both', 'stop_frac': 0.75, 'vpace_filter': 1.3, 'breakout_buf': 0.0, 'close_confirm': False, 'partial_exit_R': 5.0, 'trail_bars': 16, 'be_after_R': 2.7, 'atr_filter': 0.0, 'target_R': 6.0, 'flat_eod': True, 'skip_holidays': True}"
178,3614,43085,1.023,153992,0.28,48.6,0.012,2.9,240.0,0.1,0.16,996,3,1,"{'or_bars': 5, 'trade_mode': 'Both', 'stop_frac': 2.0, 'vpace_filter': 0.0, 'breakout_buf': 0.0, 'close_confirm': True, 'partial_exit_R': 4.5, 'trail_bars': 4, 'be_after_R': 2.0, 'atr_filter': 0.6, 'target_R': 4.5, 'flat_eod': True, 'skip_holidays': True}"
179,1752,13544,1.036,23490,0.58,30.4,0.025,2.9,116.4,0.12,0.22,310,3,1,"{'or_bars': 5, 'trade_mode': 'Short Only', 'stop_frac': 1.0, 'vpace_filter': 0.0, 'breakout_buf': 0.5, 'close_confirm': False, 'partial_exit_R': 0.0, 'trail_bars': 14, 'be_after_R': 3.2, 'atr_filter': 0.6, 'target_R': 1.0, 'flat_eod': True, 'skip_holidays': False}"
180,1027,38825,1.078,33513,1.16,47.0,0.041,2.8,68.2,0.18,0.27,919,3,1,"{'or_bars': 9, 'trade_mode': 'Short Only', 'stop_frac': 1.75, 'vpace_filter': 0.4, 'breakout_buf': 0.3, 'close_confirm': True, 'partial_exit_R': 3.0, 'trail_bars': 4, 'be_after_R': 2.8, 'atr_filter': 0.9, 'target_R': 0.0, 'flat_eod': True, 'skip_holidays': True}"
181,381,33209,1.225,17346,1.91,51.4,0.109,2.8,25.3,0.29,0.45,799,3,2,"{'or_bars': 10, 'trade_mode': 'Long Only', 'stop_frac': 1.25, 'vpace_filter': 1.3, 'breakout_buf': 0.0, 'close_confirm': False, 'partial_exit_R': 1.0, 'trail_bars': 1, 'be_after_R': 3.0, 'atr_filter': 0.0, 'target_R': 0.0, 'flat_eod': True, 'skip_holidays': True}"
182,3239,40336,1.025,152160,0.27,49.5,0.013,2.7,215.1,0.1,0.15,993,2,1,"{'or_bars': 6, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 0.5, 'breakout_buf': 0.25, 'close_confirm': False, 'partial_exit_R': 2.0, 'trail_bars': 15, 'be_after_R': 1.2, 'atr_filter': 0.7, 'target_R': 8.0, 'flat_eod': False, 'skip_holidays': False}"
183,638,14008,1.085,40099,0.35,25.4,0.064,2.7,42.4,0.11,0.2,345,4,2,"{'or_bars': 4, 'trade_mode': 'Long Only', 'stop_frac': 1.25, 'vpace_filter': 1.1, 'breakout_buf': 0.25, 'close_confirm': True, 'partial_exit_R': 4.0, 'trail_bars': 14, 'be_after_R': 0.2, 'atr_filter': 0.9, 'target_R': 2.0, 'flat_eod': False, 'skip_holidays': True}"
184,818,41224,1.109,32171,1.28,53.8,0.05,2.7,54.3,0.2,0.31,1002,5,1,"{'or_bars': 11, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 0.9, 'breakout_buf': 0.5, 'close_confirm': False, 'partial_exit_R': 1.0, 'trail_bars': 16, 'be_after_R': 1.3, 'atr_filter': 1.1, 'target_R': 8.0, 'flat_eod': True, 'skip_holidays': True}"
185,2661,21517,1.026,47577,0.45,42.3,0.015,2.7,176.7,0.12,0.18,529,3,1,"{'or_bars': 8, 'trade_mode': 'Both', 'stop_frac': 0.5, 'vpace_filter': 0.2, 'breakout_buf': 0.35, 'close_confirm': True, 'partial_exit_R': 2.0, 'trail_bars': 13, 'be_after_R': 3.7, 'atr_filter': 0.7, 'target_R': 2.0, 'flat_eod': False, 'skip_holidays': False}"
186,1440,30333,1.059,36652,0.83,53.2,0.028,2.7,95.6,0.15,0.22,757,5,1,"{'or_bars': 8, 'trade_mode': 'Long Only', 'stop_frac': 1.5, 'vpace_filter': 0.4, 'breakout_buf': 0.45, 'close_confirm': True, 'partial_exit_R': 1.5, 'trail_bars': 3, 'be_after_R': 2.1, 'atr_filter': 0.4, 'target_R': 1.5, 'flat_eod': True, 'skip_holidays': False}"
187,3696,38563,1.02,153842,0.25,48.5,0.01,2.6,245.5,0.09,0.13,1001,2,2,"{'or_bars': 6, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 0.4, 'breakout_buf': 0.1, 'close_confirm': False, 'partial_exit_R': 2.5, 'trail_bars': 19, 'be_after_R': 1.4, 'atr_filter': 0.4, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': False}"
188,763,34320,1.105,48141,0.71,51.9,0.05,2.6,50.7,0.21,0.29,891,3,2,"{'or_bars': 10, 'trade_mode': 'Both', 'stop_frac': 2.25, 'vpace_filter': 1.3, 'breakout_buf': 0.15, 'close_confirm': False, 'partial_exit_R': 0.5, 'trail_bars': 20, 'be_after_R': 0.4, 'atr_filter': 0.3, 'target_R': 0.5, 'flat_eod': False, 'skip_holidays': False}"
189,1618,47196,1.048,89895,0.53,49.1,0.025,2.6,107.5,0.14,0.22,1186,3,1,"{'or_bars': 4, 'trade_mode': 'Both', 'stop_frac': 2.0, 'vpace_filter': 0.2, 'breakout_buf': 0.2, 'close_confirm': False, 'partial_exit_R': 5.0, 'trail_bars': 12, 'be_after_R': 1.8, 'atr_filter': 1.1, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': False}"
190,886,29957,1.096,27506,1.09,54.3,0.044,2.6,58.8,0.18,0.28,772,6,1,"{'or_bars': 11, 'trade_mode': 'Long Only', 'stop_frac': 1.75, 'vpace_filter': 0.8, 'breakout_buf': 0.5, 'close_confirm': True, 'partial_exit_R': 2.0, 'trail_bars': 2, 'be_after_R': 2.0, 'atr_filter': 0.5, 'target_R': 1.5, 'flat_eod': False, 'skip_holidays': False}"
191,1733,31194,1.048,41226,0.76,53.0,0.022,2.6,115.1,0.13,0.2,804,3,2,"{'or_bars': 7, 'trade_mode': 'Long Only', 'stop_frac': 1.5, 'vpace_filter': 0.2, 'breakout_buf': 0.35, 'close_confirm': True, 'partial_exit_R': 4.5, 'trail_bars': 13, 'be_after_R': 1.6, 'atr_filter': 0.2, 'target_R': 3.0, 'flat_eod': False, 'skip_holidays': False}"
192,700,30927,1.11,33129,0.93,50.7,0.054,2.5,46.5,0.2,0.29,812,3,1,"{'or_bars': 11, 'trade_mode': 'Both', 'stop_frac': 1.25, 'vpace_filter': 1.2, 'breakout_buf': 0.45, 'close_confirm': True, 'partial_exit_R': 1.0, 'trail_bars': 12, 'be_after_R': 3.6, 'atr_filter': 0.3, 'target_R': 6.5, 'flat_eod': False, 'skip_holidays': True}"
193,394,37697,1.211,28239,1.33,54.6,0.096,2.5,26.2,0.25,0.37,999,3,1,"{'or_bars': 12, 'trade_mode': 'First-candle dir', 'stop_frac': 2.25, 'vpace_filter': 0.2, 'breakout_buf': 0.35, 'close_confirm': False, 'partial_exit_R': 0.5, 'trail_bars': 16, 'be_after_R': 1.2, 'atr_filter': 1.4, 'target_R': 6.0, 'flat_eod': True, 'skip_holidays': False}"
194,607,8861,1.074,28382,0.31,16.6,0.061,2.5,40.3,0.08,0.17,238,3,1,"{'or_bars': 7, 'trade_mode': 'First-candle dir', 'stop_frac': 0.75, 'vpace_filter': 0.5, 'breakout_buf': 0.35, 'close_confirm': False, 'partial_exit_R': 6.0, 'trail_bars': 6, 'be_after_R': 0.1, 'atr_filter': 1.3, 'target_R': 3.5, 'flat_eod': True, 'skip_holidays': False}"
195,1724,24942,1.036,37066,0.67,39.3,0.022,2.5,114.5,0.12,0.2,663,3,2,"{'or_bars': 7, 'trade_mode': 'Short Only', 'stop_frac': 0.75, 'vpace_filter': 0.2, 'breakout_buf': 0.25, 'close_confirm': True, 'partial_exit_R': 4.5, 'trail_bars': 8, 'be_after_R': 3.6, 'atr_filter': 0.2, 'target_R': 3.0, 'flat_eod': False, 'skip_holidays': True}"
