date,note
# source,DERIVED: trading days in the 10 calendar days before a scheduled decision day
# verification,"VERIFIED: derived from the on-main FOMC file; no decision day is itself in the set (0 overlaps, must be 0)"
2021-03-11,fed_blackout
2021-03-12,fed_blackout
2021-03-15,fed_blackout
2021-03-16,fed_blackout
2021-04-19,fed_blackout
2021-04-20,fed_blackout
2021-04-21,fed_blackout
2021-04-22,fed_blackout
2021-04-23,fed_blackout
2021-04-26,fed_blackout
2021-04-27,fed_blackout
2021-06-07,fed_blackout
2021-06-08,fed_blackout
2021-06-09,fed_blackout
2021-06-10,fed_blackout
2021-06-11,fed_blackout
2021-06-14,fed_blackout
2021-06-15,fed_blackout
2021-07-19,fed_blackout
2021-07-20,fed_blackout
2021-07-21,fed_blackout
2021-07-22,fed_blackout
2021-07-23,fed_blackout
2021-07-26,fed_blackout
2021-07-27,fed_blackout
2021-09-13,fed_blackout
2021-09-14,fed_blackout
2021-09-15,fed_blackout
2021-09-16,fed_blackout
2021-09-17,fed_blackout
2021-09-20,fed_blackout
2021-09-21,fed_blackout
2021-10-25,fed_blackout
2021-10-26,fed_blackout
2021-10-27,fed_blackout
2021-10-28,fed_blackout
2021-10-29,fed_blackout
2021-11-01,fed_blackout
2021-11-02,fed_blackout
2021-12-06,fed_blackout
2021-12-07,fed_blackout
2021-12-08,fed_blackout
2021-12-09,fed_blackout
2021-12-10,fed_blackout
2021-12-13,fed_blackout
2021-12-14,fed_blackout
2022-01-17,fed_blackout
2022-01-18,fed_blackout
2022-01-19,fed_blackout
2022-01-20,fed_blackout
2022-01-21,fed_blackout
2022-01-24,fed_blackout
2022-01-25,fed_blackout
2022-03-07,fed_blackout
2022-03-08,fed_blackout
2022-03-09,fed_blackout
2022-03-10,fed_blackout
2022-03-11,fed_blackout
2022-03-14,fed_blackout
2022-03-15,fed_blackout
2022-04-25,fed_blackout
2022-04-26,fed_blackout
2022-04-27,fed_blackout
2022-04-28,fed_blackout
2022-04-29,fed_blackout
2022-05-02,fed_blackout
2022-05-03,fed_blackout
2022-06-06,fed_blackout
2022-06-07,fed_blackout
2022-06-08,fed_blackout
2022-06-09,fed_blackout
2022-06-10,fed_blackout
2022-06-13,fed_blackout
2022-06-14,fed_blackout
2022-07-18,fed_blackout
2022-07-19,fed_blackout
2022-07-20,fed_blackout
2022-07-21,fed_blackout
2022-07-22,fed_blackout
2022-07-25,fed_blackout
2022-07-26,fed_blackout
2022-09-12,fed_blackout
2022-09-13,fed_blackout
2022-09-14,fed_blackout
2022-09-15,fed_blackout
2022-09-16,fed_blackout
2022-09-19,fed_blackout
2022-09-20,fed_blackout
2022-10-24,fed_blackout
2022-10-25,fed_blackout
2022-10-26,fed_blackout
2022-10-27,fed_blackout
2022-10-28,fed_blackout
2022-10-31,fed_blackout
2022-11-01,fed_blackout
2022-12-05,fed_blackout
2022-12-06,fed_blackout
2022-12-07,fed_blackout
2022-12-08,fed_blackout
2022-12-09,fed_blackout
2022-12-12,fed_blackout
2022-12-13,fed_blackout
2023-01-23,fed_blackout
2023-01-24,fed_blackout
2023-01-25,fed_blackout
2023-01-26,fed_blackout
2023-01-27,fed_blackout
2023-01-30,fed_blackout
2023-01-31,fed_blackout
2023-03-13,fed_blackout
2023-03-14,fed_blackout
2023-03-15,fed_blackout
2023-03-16,fed_blackout
2023-03-17,fed_blackout
2023-03-20,fed_blackout
2023-03-21,fed_blackout
2023-04-24,fed_blackout
2023-04-25,fed_blackout
2023-04-26,fed_blackout
2023-04-27,fed_blackout
2023-04-28,fed_blackout
2023-05-01,fed_blackout
2023-05-02,fed_blackout
2023-06-05,fed_blackout
